data_lancamento,tipo,categoria,subcategoria,descricao,cliente_fornecedor,centro_custo,valor,data_vencimento,data_pagamento,status,conta,ano,mes,mes_nome,trimestre,valor_receita,valor_despesa,resultado,em_aberto,pago_recebido,atrasado,dias_para_pagamento,dias_atraso
2025-10-07,Despesa,Comercial,Marketing,Material institucional,Fornecedor Digital,RH,1756.55,2025-11-06,2025-11-04,Pago,Conta Corrente,2025,10,October,T4,0.0,1756.55,-1756.55,False,True,False,-2.0,0
2025-10-07,Despesa,Comercial,Marketing,Publicidade digital,Fornecedor Atlas,RH,995.86,2025-11-06,2025-11-06,Pago,Conta Investimento,2025,10,October,T4,0.0,995.86,-995.86,False,True,False,0.0,0
2025-10-07,Despesa,Operacional,Software,Licença de software,Fornecedor Beta,TI,2364.41,2025-10-12,2025-10-09,Pago,Conta Investimento,2025,10,October,T4,0.0,2364.41,-2364.41,False,True,False,-3.0,0
2025-10-07,Receita,Serviços,Projetos,Projeto de implantação,Cliente Delta,Projetos,28441.93,2025-12-06,2025-12-03,Recebido,Conta Corrente,2025,10,October,T4,28441.93,0.0,28441.93,False,True,False,-3.0,0
2025-10-07,Receita,Serviços,Projetos,Projeto de análise,Cliente Alpha,Projetos,7228.39,2025-11-06,2025-11-06,Recebido,Conta Investimento,2025,10,October,T4,7228.39,0.0,7228.39,False,True,False,0.0,0
2025-10-08,Receita,Serviços,Consultoria,Consultoria financeira,Cliente Alpha,Comercial,7123.15,2025-11-07,2025-11-06,Recebido,Conta Corrente,2025,10,October,T4,7123.15,0.0,7123.15,False,True,False,-1.0,0
2025-10-09,Despesa,Administrativa,Serviços Terceirizados,Serviços contábeis,Fornecedor Atlas,RH,2515.49,2025-11-08,2025-11-03,Pago,Conta Investimento,2025,10,October,T4,0.0,2515.49,-2515.49,False,True,False,-5.0,0
2025-10-10,Despesa,Comercial,Marketing,Publicidade digital,Fornecedor Prime,Comercial,647.88,2025-11-09,2025-11-04,Pago,Conta Corrente,2025,10,October,T4,0.0,647.88,-647.88,False,True,False,-5.0,0
2025-10-10,Despesa,Financeira,Juros,Juros e encargos,Fornecedor Beta,Financeiro,526.15,2025-11-24,,Em Aberto,Conta Investimento,2025,10,October,T4,0.0,526.15,-526.15,True,False,False,,0
2025-10-10,Despesa,Financeira,Tarifas Bancárias,Tarifa bancária,Fornecedor Prime,Comercial,2167.17,2025-10-25,2025-10-23,Pago,Conta Corrente,2025,10,October,T4,0.0,2167.17,-2167.17,False,True,False,-2.0,0
2025-10-10,Despesa,Pessoal,Benefícios,Vale transporte,Fornecedor Digital,TI,1256.2,2025-11-09,2025-11-07,Pago,Conta Investimento,2025,10,October,T4,0.0,1256.2,-1256.2,False,True,False,-2.0,0
2025-10-10,Despesa,Pessoal,Benefícios,Vale transporte,Fornecedor Beta,Financeiro,445.95,2025-11-09,2025-11-08,Pago,Conta Digital,2025,10,October,T4,0.0,445.95,-445.95,False,True,False,-1.0,0
2025-10-11,Despesa,Administrativa,Serviços Terceirizados,Suporte técnico,Fornecedor Beta,Operacional,751.25,2025-10-31,2025-10-30,Pago,Conta Investimento,2025,10,October,T4,0.0,751.25,-751.25,False,True,False,-1.0,0
2025-10-11,Despesa,Administrativa,Serviços Terceirizados,Serviços jurídicos,Fornecedor Prime,Comercial,3412.81,2025-11-25,2025-11-22,Pago,Conta Investimento,2025,10,October,T4,0.0,3412.81,-3412.81,False,True,False,-3.0,0
2025-10-11,Despesa,Comercial,Marketing,Publicidade digital,Fornecedor Digital,Comercial,1413.81,2025-11-10,2025-11-08,Pago,Conta Investimento,2025,10,October,T4,0.0,1413.81,-1413.81,False,True,False,-2.0,0
2025-10-11,Despesa,Pessoal,Salários,Folha de pagamento,Fornecedor Prime,RH,24324.97,2025-10-21,2025-10-20,Pago,Conta Investimento,2025,10,October,T4,0.0,24324.97,-24324.97,False,True,False,-1.0,0
2025-10-12,Despesa,Financeira,Juros,Juros e encargos,Fornecedor Beta,Operacional,679.83,2025-10-17,2025-10-15,Pago,Conta Corrente,2025,10,October,T4,0.0,679.83,-679.83,False,True,False,-2.0,0
2025-10-12,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Atlas,Administrativo,9274.36,2025-10-27,,Em Aberto,Conta Digital,2025,10,October,T4,0.0,9274.36,-9274.36,True,False,False,,0
2025-10-13,Despesa,Comercial,Marketing,Material institucional,Fornecedor Digital,Operacional,869.72,2025-11-12,2025-11-10,Pago,Conta Investimento,2025,10,October,T4,0.0,869.72,-869.72,False,True,False,-2.0,0
2025-10-13,Despesa,Financeira,Juros,Juros e encargos,Fornecedor Digital,Operacional,1383.33,2025-10-18,2025-10-16,Pago,Conta Digital,2025,10,October,T4,0.0,1383.33,-1383.33,False,True,False,-2.0,0
2025-10-13,Despesa,Financeira,Juros,Juros e encargos,Fornecedor Digital,TI,1181.17,2025-11-12,2025-11-12,Pago,Conta Digital,2025,10,October,T4,0.0,1181.17,-1181.17,False,True,False,0.0,0
2025-10-13,Despesa,Operacional,Energia,Conta de energia,Fornecedor Central,Operacional,770.17,2025-11-12,2025-11-09,Pago,Conta Digital,2025,10,October,T4,0.0,770.17,-770.17,False,True,False,-3.0,0
2025-10-13,Receita,Serviços,Projetos,Projeto de implantação,Cliente Beta,Projetos,5244.67,2025-11-02,2025-10-28,Recebido,Conta Digital,2025,10,October,T4,5244.67,0.0,5244.67,False,True,False,-5.0,0
2025-10-15,Despesa,Financeira,Juros,Juros e encargos,Fornecedor Central,Administrativo,294.82,2025-10-25,2025-10-24,Pago,Conta Corrente,2025,10,October,T4,0.0,294.82,-294.82,False,True,False,-1.0,0
2025-10-15,Receita,Serviços,Projetos,Projeto de análise,Cliente Gama,Projetos,14203.34,2025-11-29,2025-11-24,Recebido,Conta Digital,2025,10,October,T4,14203.34,0.0,14203.34,False,True,False,-5.0,0
2025-10-15,Receita,Serviços,Consultoria,Consultoria estratégica,Cliente Ômega,Consultoria,6290.99,2025-11-14,2025-11-12,Recebido,Conta Digital,2025,10,October,T4,6290.99,0.0,6290.99,False,True,False,-2.0,0
2025-10-16,Despesa,Operacional,Internet,Internet empresarial,Fornecedor Atlas,TI,383.38,2025-11-15,,Em Aberto,Conta Investimento,2025,10,October,T4,0.0,383.38,-383.38,True,False,False,,0
2025-10-16,Despesa,Pessoal,Benefícios,Vale alimentação,Fornecedor Prime,TI,1026.08,2025-10-26,2025-10-23,Pago,Conta Digital,2025,10,October,T4,0.0,1026.08,-1026.08,False,True,False,-3.0,0
2025-10-16,Despesa,Pessoal,Benefícios,Vale alimentação,Fornecedor Digital,Comercial,628.73,2025-12-15,2025-12-15,Pago,Conta Digital,2025,10,October,T4,0.0,628.73,-628.73,False,True,False,0.0,0
2025-10-16,Receita,Serviços,Consultoria,Consultoria empresarial,Cliente Ômega,Consultoria,10506.77,2025-11-15,,Cancelado,Conta Investimento,2025,10,October,T4,10506.77,0.0,10506.77,False,False,False,,0
2025-10-17,Despesa,Operacional,Software,Sistemas corporativos,Fornecedor Central,TI,1964.54,2025-11-06,2025-11-05,Pago,Conta Digital,2025,10,October,T4,0.0,1964.54,-1964.54,False,True,False,-1.0,0
2025-10-17,Receita,Serviços,Projetos,Projeto de melhoria de processos,Cliente Alpha,Projetos,3386.22,2025-11-16,2025-11-15,Recebido,Conta Investimento,2025,10,October,T4,3386.22,0.0,3386.22,False,True,False,-1.0,0
2025-10-19,Despesa,Administrativa,Material de Escritório,Material de escritório,Fornecedor Central,Financeiro,1326.15,2025-10-29,,Atrasado,Conta Digital,2025,10,October,T4,0.0,1326.15,-1326.15,True,False,True,,0
2025-10-20,Receita,Serviços,Assessoria,Assessoria mensal,Cliente Alpha,Consultoria,2956.32,2025-12-04,2025-12-02,Recebido,Conta Investimento,2025,10,October,T4,2956.32,0.0,2956.32,False,True,False,-2.0,0
2025-10-21,Despesa,Operacional,Software,Ferramenta de produtividade,Fornecedor Beta,RH,393.63,2025-11-10,,Em Aberto,Conta Investimento,2025,10,October,T4,0.0,393.63,-393.63,True,False,False,,0
2025-10-21,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Gama,Projetos,2124.92,2025-11-10,2025-11-09,Recebido,Conta Digital,2025,10,October,T4,2124.92,0.0,2124.92,False,True,False,-1.0,0
2025-10-21,Receita,Serviços,Consultoria,Consultoria empresarial,Cliente Gama,Consultoria,6598.75,2025-11-20,,Em Aberto,Conta Digital,2025,10,October,T4,6598.75,0.0,6598.75,True,False,False,,0
2025-10-22,Despesa,Administrativa,Serviços Terceirizados,Suporte técnico,Fornecedor Digital,RH,1975.15,2025-12-06,2025-12-03,Pago,Conta Corrente,2025,10,October,T4,0.0,1975.15,-1975.15,False,True,False,-3.0,0
2025-10-23,Despesa,Operacional,Energia,Conta de energia,Fornecedor Digital,Administrativo,327.41,2025-12-07,2025-12-05,Pago,Conta Corrente,2025,10,October,T4,0.0,327.41,-327.41,False,True,False,-2.0,0
2025-10-25,Despesa,Administrativa,Serviços Terceirizados,Serviços jurídicos,Fornecedor Central,TI,1513.64,2025-11-14,2025-11-12,Pago,Conta Corrente,2025,10,October,T4,0.0,1513.64,-1513.64,False,True,False,-2.0,0
2025-10-26,Despesa,Operacional,Internet,Internet empresarial,Fornecedor Digital,TI,345.74,2025-11-25,2025-11-25,Pago,Conta Digital,2025,10,October,T4,0.0,345.74,-345.74,False,True,False,0.0,0
2025-10-28,Despesa,Comercial,Marketing,Publicidade digital,Fornecedor Beta,Financeiro,526.85,2025-11-27,2025-11-25,Pago,Conta Corrente,2025,10,October,T4,0.0,526.85,-526.85,False,True,False,-2.0,0
2025-10-28,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Beta,Consultoria,6943.95,2025-11-17,2025-11-16,Recebido,Conta Investimento,2025,10,October,T4,6943.95,0.0,6943.95,False,True,False,-1.0,0
2025-10-29,Despesa,Pessoal,Salários,Folha de pagamento,Fornecedor Digital,Operacional,10756.6,2025-11-28,2025-11-25,Pago,Conta Digital,2025,10,October,T4,0.0,10756.6,-10756.6,False,True,False,-3.0,0
2025-10-29,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Delta,Projetos,6618.54,2025-11-13,2025-11-12,Recebido,Conta Investimento,2025,10,October,T4,6618.54,0.0,6618.54,False,True,False,-1.0,0
2025-10-30,Despesa,Impostos,Tributos,Impostos e contribuições,Fornecedor Digital,TI,2873.98,2025-11-19,2025-11-18,Pago,Conta Corrente,2025,10,October,T4,0.0,2873.98,-2873.98,False,True,False,-1.0,0
2025-10-30,Despesa,Impostos,Tributos,Tributos sobre faturamento,Fornecedor Beta,RH,8864.55,2025-11-19,2025-11-14,Pago,Conta Corrente,2025,10,October,T4,0.0,8864.55,-8864.55,False,True,False,-5.0,0
2025-10-30,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Digital,Operacional,9437.98,2025-11-14,2025-11-12,Pago,Conta Digital,2025,10,October,T4,0.0,9437.98,-9437.98,False,True,False,-2.0,0
2025-10-31,Despesa,Administrativa,Material de Escritório,Material de escritório,Fornecedor Beta,Financeiro,900.87,2025-11-30,,Em Aberto,Conta Corrente,2025,10,October,T4,0.0,900.87,-900.87,True,False,False,,0
2025-10-31,Despesa,Operacional,Internet,Internet empresarial,Fornecedor Beta,Administrativo,1933.61,2025-12-30,,Em Aberto,Conta Digital,2025,10,October,T4,0.0,1933.61,-1933.61,True,False,False,,0
2025-10-31,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Digital,Financeiro,3871.28,2025-11-30,2025-11-25,Pago,Conta Digital,2025,10,October,T4,0.0,3871.28,-3871.28,False,True,False,-5.0,0
2025-10-31,Receita,Serviços,Consultoria,Consultoria financeira,Cliente Beta,Consultoria,8613.5,2025-11-15,,Em Aberto,Conta Digital,2025,10,October,T4,8613.5,0.0,8613.5,True,False,False,,0
2025-10-31,Receita,Serviços,Projetos,Projeto de melhoria de processos,Cliente Alpha,Projetos,9411.4,2025-11-10,2025-11-05,Recebido,Conta Corrente,2025,10,October,T4,9411.4,0.0,9411.4,False,True,False,-5.0,0
2025-11-01,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Atlas,Operacional,6073.46,2025-11-16,2025-11-13,Pago,Conta Digital,2025,11,November,T4,0.0,6073.46,-6073.46,False,True,False,-3.0,0
2025-11-01,Receita,Serviços,Consultoria,Consultoria financeira,Cliente Delta,Projetos,5109.78,2025-12-01,2025-11-26,Recebido,Conta Digital,2025,11,November,T4,5109.78,0.0,5109.78,False,True,False,-5.0,0
2025-11-02,Despesa,Financeira,Tarifas Bancárias,Tarifa bancária,Fornecedor Atlas,TI,701.92,2025-11-22,2025-11-19,Pago,Conta Digital,2025,11,November,T4,0.0,701.92,-701.92,False,True,False,-3.0,0
2025-11-02,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Delta,Consultoria,6007.29,2025-12-02,2025-11-27,Recebido,Conta Digital,2025,11,November,T4,6007.29,0.0,6007.29,False,True,False,-5.0,0
2025-11-02,Receita,Serviços,Assessoria,Assessoria mensal,Cliente Alpha,Comercial,3367.36,2025-12-02,,Atrasado,Conta Investimento,2025,11,November,T4,3367.36,0.0,3367.36,True,False,True,,0
2025-11-03,Despesa,Comercial,Marketing,Publicidade digital,Fornecedor Central,TI,743.43,2025-12-03,2025-12-03,Pago,Conta Investimento,2025,11,November,T4,0.0,743.43,-743.43,False,True,False,0.0,0
2025-11-03,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Central,TI,6749.32,2025-11-18,2025-11-18,Pago,Conta Digital,2025,11,November,T4,0.0,6749.32,-6749.32,False,True,False,0.0,0
2025-11-04,Despesa,Pessoal,Salários,Folha de pagamento,Fornecedor Central,Operacional,19868.43,2025-11-24,2025-11-21,Pago,Conta Investimento,2025,11,November,T4,0.0,19868.43,-19868.43,False,True,False,-3.0,0
2025-11-04,Receita,Serviços,Projetos,Projeto de implantação,Cliente Ômega,Comercial,3786.63,2025-11-14,,Em Aberto,Conta Investimento,2025,11,November,T4,3786.63,0.0,3786.63,True,False,False,,0
2025-11-04,Receita,Serviços,Assessoria,Assessoria mensal,Cliente Ômega,Projetos,19175.02,2025-11-09,2025-11-04,Recebido,Conta Investimento,2025,11,November,T4,19175.02,0.0,19175.02,False,True,False,-5.0,0
2025-11-05,Despesa,Pessoal,Salários,Folha de pagamento,Fornecedor Atlas,Administrativo,15999.55,2025-11-10,2025-11-09,Pago,Conta Digital,2025,11,November,T4,0.0,15999.55,-15999.55,False,True,False,-1.0,0
2025-11-06,Despesa,Administrativa,Material de Escritório,Material de escritório,Fornecedor Prime,TI,2457.03,2025-11-11,,Em Aberto,Conta Corrente,2025,11,November,T4,0.0,2457.03,-2457.03,True,False,False,,0
2025-11-06,Receita,Serviços,Assessoria,Assessoria financeira,Cliente Beta,Projetos,3295.89,2025-12-06,,Atrasado,Conta Digital,2025,11,November,T4,3295.89,0.0,3295.89,True,False,True,,0
2025-11-07,Despesa,Administrativa,Material de Escritório,Material de escritório,Fornecedor Atlas,Operacional,368.19,2025-12-07,2025-12-05,Pago,Conta Digital,2025,11,November,T4,0.0,368.19,-368.19,False,True,False,-2.0,0
2025-11-07,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Alpha,Consultoria,6309.1,2025-12-07,,Em Aberto,Conta Digital,2025,11,November,T4,6309.1,0.0,6309.1,True,False,False,,0
2025-11-08,Despesa,Pessoal,Benefícios,Vale transporte,Fornecedor Beta,Comercial,2521.8,2025-12-23,,Em Aberto,Conta Corrente,2025,11,November,T4,0.0,2521.8,-2521.8,True,False,False,,0
2025-11-08,Despesa,Pessoal,Salários,Folha de pagamento,Fornecedor Digital,Administrativo,15673.36,2025-11-28,2025-11-28,Pago,Conta Investimento,2025,11,November,T4,0.0,15673.36,-15673.36,False,True,False,0.0,0
2025-11-09,Despesa,Comercial,Marketing,Material institucional,Fornecedor Beta,TI,5437.36,2025-11-14,2025-11-14,Pago,Conta Digital,2025,11,November,T4,0.0,5437.36,-5437.36,False,True,False,0.0,0
2025-11-09,Despesa,Financeira,Juros,Juros e encargos,Fornecedor Prime,RH,845.57,2025-12-24,,Atrasado,Conta Corrente,2025,11,November,T4,0.0,845.57,-845.57,True,False,True,,0
2025-11-10,Despesa,Impostos,Tributos,Tributos sobre faturamento,Fornecedor Beta,Comercial,3884.39,2025-11-20,2025-11-19,Pago,Conta Digital,2025,11,November,T4,0.0,3884.39,-3884.39,False,True,False,-1.0,0
2025-11-10,Despesa,Impostos,Tributos,Impostos e contribuições,Fornecedor Digital,Operacional,9404.02,2025-11-15,2025-11-13,Pago,Conta Digital,2025,11,November,T4,0.0,9404.02,-9404.02,False,True,False,-2.0,0
2025-11-10,Receita,Serviços,Assessoria,Assessoria mensal,Cliente Delta,Projetos,7297.43,2025-12-10,,Em Aberto,Conta Investimento,2025,11,November,T4,7297.43,0.0,7297.43,True,False,False,,0
2025-11-11,Despesa,Comercial,Marketing,Material institucional,Fornecedor Central,TI,4871.83,2025-12-11,,Em Aberto,Conta Digital,2025,11,November,T4,0.0,4871.83,-4871.83,True,False,False,,0
2025-11-11,Despesa,Operacional,Software,Licença de software,Fornecedor Digital,Operacional,741.34,2025-11-26,,Em Aberto,Conta Corrente,2025,11,November,T4,0.0,741.34,-741.34,True,False,False,,0
2025-11-12,Despesa,Administrativa,Serviços Terceirizados,Serviços contábeis,Fornecedor Atlas,Financeiro,2555.24,2025-11-22,2025-11-20,Pago,Conta Investimento,2025,11,November,T4,0.0,2555.24,-2555.24,False,True,False,-2.0,0
2025-11-12,Despesa,Operacional,Software,Sistemas corporativos,Fornecedor Central,RH,655.38,2025-12-12,2025-12-09,Pago,Conta Digital,2025,11,November,T4,0.0,655.38,-655.38,False,True,False,-3.0,0
2025-11-12,Receita,Serviços,Assessoria,Assessoria financeira,Cliente Delta,Projetos,6177.71,2025-11-17,2025-11-16,Recebido,Conta Corrente,2025,11,November,T4,6177.71,0.0,6177.71,False,True,False,-1.0,0
2025-11-13,Despesa,Administrativa,Serviços Terceirizados,Suporte técnico,Fornecedor Atlas,Comercial,2808.95,2025-11-23,2025-11-20,Pago,Conta Corrente,2025,11,November,T4,0.0,2808.95,-2808.95,False,True,False,-3.0,0
2025-11-13,Despesa,Operacional,Energia,Conta de energia,Fornecedor Beta,Financeiro,398.49,2025-11-23,2025-11-20,Pago,Conta Digital,2025,11,November,T4,0.0,398.49,-398.49,False,True,False,-3.0,0
2025-11-13,Despesa,Operacional,Internet,Internet empresarial,Fornecedor Prime,Financeiro,1951.74,2025-12-03,,Cancelado,Conta Digital,2025,11,November,T4,0.0,1951.74,-1951.74,False,False,False,,0
2025-11-14,Despesa,Impostos,Tributos,Impostos e contribuições,Fornecedor Prime,RH,6053.57,2025-12-14,,Cancelado,Conta Investimento,2025,11,November,T4,0.0,6053.57,-6053.57,False,False,False,,0
2025-11-14,Despesa,Operacional,Energia,Conta de energia,Fornecedor Atlas,Operacional,671.47,2025-11-19,,Cancelado,Conta Digital,2025,11,November,T4,0.0,671.47,-671.47,False,False,False,,0
2025-11-14,Despesa,Operacional,Energia,Conta de energia,Fornecedor Atlas,TI,790.49,2025-12-14,,Cancelado,Conta Corrente,2025,11,November,T4,0.0,790.49,-790.49,False,False,False,,0
2025-11-15,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Digital,TI,6337.81,2025-12-05,2025-12-04,Pago,Conta Investimento,2025,11,November,T4,0.0,6337.81,-6337.81,False,True,False,-1.0,0
2025-11-16,Receita,Serviços,Consultoria,Consultoria financeira,Cliente Delta,Projetos,4160.75,2025-12-01,2025-11-30,Recebido,Conta Investimento,2025,11,November,T4,4160.75,0.0,4160.75,False,True,False,-1.0,0
2025-11-17,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Atlas,Comercial,8995.76,2025-12-02,2025-12-01,Pago,Conta Investimento,2025,11,November,T4,0.0,8995.76,-8995.76,False,True,False,-1.0,0
2025-11-17,Despesa,Pessoal,Salários,Folha de pagamento,Fornecedor Beta,Operacional,11313.82,2025-11-27,,Em Aberto,Conta Corrente,2025,11,November,T4,0.0,11313.82,-11313.82,True,False,False,,0
2025-11-18,Receita,Serviços,Consultoria,Consultoria estratégica,Cliente Alpha,Projetos,5197.71,2025-11-23,2025-11-23,Recebido,Conta Digital,2025,11,November,T4,5197.71,0.0,5197.71,False,True,False,0.0,0
2025-11-19,Despesa,Financeira,Juros,Juros e encargos,Fornecedor Prime,Comercial,775.76,2025-12-19,,Cancelado,Conta Corrente,2025,11,November,T4,0.0,775.76,-775.76,False,False,False,,0
2025-11-19,Despesa,Operacional,Energia,Conta de energia,Fornecedor Beta,Financeiro,1387.24,2026-01-03,2026-01-01,Pago,Conta Investimento,2025,11,November,T4,0.0,1387.24,-1387.24,False,True,False,-2.0,0
2025-11-19,Despesa,Pessoal,Benefícios,Vale alimentação,Fornecedor Digital,Administrativo,330.46,2025-12-19,2025-12-16,Pago,Conta Investimento,2025,11,November,T4,0.0,330.46,-330.46,False,True,False,-3.0,0
2025-11-20,Receita,Serviços,Consultoria,Consultoria empresarial,Cliente Alpha,Projetos,4479.16,2025-12-05,2025-12-05,Recebido,Conta Corrente,2025,11,November,T4,4479.16,0.0,4479.16,False,True,False,0.0,0
2025-11-21,Despesa,Comercial,Marketing,Publicidade digital,Fornecedor Central,RH,1269.56,2026-01-05,,Em Aberto,Conta Investimento,2025,11,November,T4,0.0,1269.56,-1269.56,True,False,False,,0
2025-11-21,Despesa,Operacional,Software,Ferramenta de produtividade,Fornecedor Prime,Administrativo,716.02,2025-12-11,,Em Aberto,Conta Investimento,2025,11,November,T4,0.0,716.02,-716.02,True,False,False,,0
2025-11-21,Receita,Serviços,Consultoria,Consultoria financeira,Cliente Delta,Consultoria,3878.94,2025-12-01,2025-11-30,Recebido,Conta Corrente,2025,11,November,T4,3878.94,0.0,3878.94,False,True,False,-1.0,0
2025-11-22,Despesa,Financeira,Juros,Juros e encargos,Fornecedor Prime,Comercial,3876.27,2025-12-22,2025-12-19,Pago,Conta Digital,2025,11,November,T4,0.0,3876.27,-3876.27,False,True,False,-3.0,0
2025-11-22,Despesa,Operacional,Energia,Conta de energia,Fornecedor Digital,Administrativo,259.57,2025-12-07,2025-12-07,Pago,Conta Digital,2025,11,November,T4,0.0,259.57,-259.57,False,True,False,0.0,0
2025-11-23,Despesa,Comercial,Marketing,Publicidade digital,Fornecedor Atlas,Operacional,1338.54,2025-12-03,2025-12-03,Pago,Conta Corrente,2025,11,November,T4,0.0,1338.54,-1338.54,False,True,False,0.0,0
2025-11-23,Despesa,Operacional,Internet,Internet empresarial,Fornecedor Atlas,Administrativo,370.47,2025-12-03,,Em Aberto,Conta Investimento,2025,11,November,T4,0.0,370.47,-370.47,True,False,False,,0
2025-11-23,Receita,Serviços,Assessoria,Assessoria mensal,Cliente Gama,Projetos,12894.9,2026-01-07,2026-01-06,Recebido,Conta Investimento,2025,11,November,T4,12894.9,0.0,12894.9,False,True,False,-1.0,0
2025-11-24,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Digital,RH,6440.76,2025-12-04,2025-12-03,Pago,Conta Digital,2025,11,November,T4,0.0,6440.76,-6440.76,False,True,False,-1.0,0
2025-11-25,Receita,Serviços,Projetos,Projeto de análise,Cliente Alpha,Projetos,7028.33,2025-12-25,2025-12-23,Recebido,Conta Corrente,2025,11,November,T4,7028.33,0.0,7028.33,False,True,False,-2.0,0
2025-11-26,Despesa,Impostos,Tributos,Tributos sobre faturamento,Fornecedor Atlas,Financeiro,5752.71,2025-12-26,,Cancelado,Conta Corrente,2025,11,November,T4,0.0,5752.71,-5752.71,False,False,False,,0
2025-11-26,Despesa,Pessoal,Benefícios,Vale alimentação,Fornecedor Atlas,RH,2092.52,2025-12-01,2025-12-01,Pago,Conta Investimento,2025,11,November,T4,0.0,2092.52,-2092.52,False,True,False,0.0,0
2025-11-27,Despesa,Operacional,Software,Ferramenta de produtividade,Fornecedor Central,Financeiro,488.64,2025-12-27,2025-12-26,Pago,Conta Corrente,2025,11,November,T4,0.0,488.64,-488.64,False,True,False,-1.0,0
2025-11-27,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Beta,Comercial,4068.56,2025-12-07,,Cancelado,Conta Investimento,2025,11,November,T4,4068.56,0.0,4068.56,False,False,False,,0
2025-11-27,Receita,Serviços,Projetos,Projeto de melhoria de processos,Cliente Alpha,Projetos,6159.17,2026-01-11,,Em Aberto,Conta Corrente,2025,11,November,T4,6159.17,0.0,6159.17,True,False,False,,0
2025-12-01,Despesa,Pessoal,Benefícios,Vale transporte,Fornecedor Central,Administrativo,354.11,2025-12-31,2025-12-31,Pago,Conta Corrente,2025,12,December,T4,0.0,354.11,-354.11,False,True,False,0.0,0
2025-12-02,Despesa,Administrativa,Material de Escritório,Material de escritório,Fornecedor Beta,Comercial,389.73,2026-01-31,,Atrasado,Conta Digital,2025,12,December,T4,0.0,389.73,-389.73,True,False,True,,0
2025-12-03,Despesa,Administrativa,Serviços Terceirizados,Suporte técnico,Fornecedor Prime,Administrativo,3258.64,2026-01-02,,Atrasado,Conta Corrente,2025,12,December,T4,0.0,3258.64,-3258.64,True,False,True,,0
2025-12-04,Despesa,Comercial,Marketing,Publicidade digital,Fornecedor Central,Operacional,1232.77,2025-12-09,2025-12-04,Pago,Conta Corrente,2025,12,December,T4,0.0,1232.77,-1232.77,False,True,False,-5.0,0
2025-12-04,Despesa,Comercial,Marketing,Material institucional,Fornecedor Digital,RH,2912.07,2026-02-02,2026-01-31,Pago,Conta Corrente,2025,12,December,T4,0.0,2912.07,-2912.07,False,True,False,-2.0,0
2025-12-04,Despesa,Operacional,Energia,Conta de energia,Fornecedor Digital,Operacional,463.03,2025-12-24,2025-12-19,Pago,Conta Corrente,2025,12,December,T4,0.0,463.03,-463.03,False,True,False,-5.0,0
2025-12-04,Despesa,Operacional,Energia,Conta de energia,Fornecedor Atlas,Financeiro,1576.64,2026-01-03,,Em Aberto,Conta Corrente,2025,12,December,T4,0.0,1576.64,-1576.64,True,False,False,,0
2025-12-05,Despesa,Administrativa,Serviços Terceirizados,Serviços jurídicos,Fornecedor Prime,TI,962.38,2026-02-03,2026-02-03,Pago,Conta Investimento,2025,12,December,T4,0.0,962.38,-962.38,False,True,False,0.0,0
2025-12-05,Despesa,Administrativa,Serviços Terceirizados,Suporte técnico,Fornecedor Central,Financeiro,590.87,2025-12-20,2025-12-17,Pago,Conta Corrente,2025,12,December,T4,0.0,590.87,-590.87,False,True,False,-3.0,0
2025-12-06,Despesa,Operacional,Internet,Internet empresarial,Fornecedor Prime,Comercial,1639.3,2026-01-05,,Em Aberto,Conta Corrente,2025,12,December,T4,0.0,1639.3,-1639.3,True,False,False,,0
2025-12-06,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Prime,Financeiro,7153.55,2026-01-05,2026-01-05,Pago,Conta Investimento,2025,12,December,T4,0.0,7153.55,-7153.55,False,True,False,0.0,0
2025-12-06,Despesa,Operacional,Energia,Conta de energia,Fornecedor Atlas,Financeiro,1593.48,2025-12-26,2025-12-21,Pago,Conta Digital,2025,12,December,T4,0.0,1593.48,-1593.48,False,True,False,-5.0,0
2025-12-06,Despesa,Pessoal,Benefícios,Vale transporte,Fornecedor Central,Administrativo,375.33,2025-12-21,2025-12-20,Pago,Conta Digital,2025,12,December,T4,0.0,375.33,-375.33,False,True,False,-1.0,0
2025-12-07,Despesa,Comercial,Marketing,Material institucional,Fornecedor Central,Administrativo,2197.7,2026-01-21,,Atrasado,Conta Investimento,2025,12,December,T4,0.0,2197.7,-2197.7,True,False,True,,0
